symbol,period_end_date,wc_accruals_over_assets
ES,2024-03-31,0.0018
ES,2024-06-30,0.0003
ES,2024-09-30,-0.0059
ES,2024-12-31,-0.0508
ES,2025-03-31,-0.0089
ES,2025-06-30,-0.0220
ESS,2021-03-31,0.0051
ESS,2021-06-30,-0.0023
ESS,2021-09-30,-0.0067
ESS,2021-12-31,0.0129
ESS,2022-03-31,-0.0137
ESS,2022-06-30,0.0017
ESS,2022-09-30,-0.0023
ESS,2022-12-31,-0.0466
ESS,2023-03-31,-0.0132
ESS,2023-06-30,-0.0172
ESS,2023-09-30,-0.0359
ESS,2023-12-31,-0.0407
ESS,2024-03-31,-0.0139
ESS,2024-06-30,-0.0162
ESS,2024-09-30,-0.0424
ESS,2024-12-31,-0.0429
ESS,2025-03-31,-0.0522
ESS,2025-06-30,-0.0079
ETN,2021-03-31,-0.0062
ETN,2021-06-30,-0.0758
ETN,2021-09-30,0.0191
ETN,2021-12-31,0.0128
ETN,2022-03-31,-0.0088
ETN,2022-06-30,-0.0012
ETN,2022-09-30,0.0078
ETN,2022-12-31,-0.0146
ETN,2023-03-31,0.0129
ETN,2023-06-30,-0.0097
ETN,2023-09-30,-0.0231
ETN,2023-12-31,-0.0285
ETN,2024-03-31,0.0060
ETN,2024-06-30,-0.0055
ETN,2024-09-30,-0.0200
ETN,2024-12-31,-0.0339
ETN,2025-03-31,-0.0211
ETN,2025-06-30,-0.0005
ETR,2021-03-31,0.0386
ETR,2021-06-30,0.0074
ETR,2021-09-30,-0.0389
ETR,2021-12-31,0.0113
ETR,2022-03-31,0.0131
ETR,2022-06-30,0.0131
ETR,2022-09-30,0.0061
ETR,2022-12-31,-0.0394
ETR,2023-03-31,-0.0108
ETR,2023-06-30,-0.0232
ETR,2023-09-30,-0.0274
ETR,2023-12-31,-0.0416
ETR,2024-03-31,-0.0177
ETR,2024-06-30,-0.0022
ETR,2024-09-30,-0.0374
ETR,2024-12-31,-0.0449
ETR,2025-03-31,-0.0106
ETR,2025-06-30,-0.0099
EVRG,2021-03-31,-0.0279
EVRG,2021-06-30,0.0225
EVRG,2021-09-30,0.0048
EVRG,2021-12-31,-0.0214
EVRG,2022-03-31,-0.0026
EVRG,2022-06-30,-0.0175
EVRG,2022-09-30,0.0058
EVRG,2022-12-31,-0.0282
EVRG,2023-03-31,-0.0206
EVRG,2023-06-30,-0.0363
EVRG,2023-09-30,-0.0293
EVRG,2023-12-31,-0.0022
EVRG,2024-03-31,0.0011
EVRG,2024-06-30,-0.0171
EVRG,2024-09-30,-0.0502
EVRG,2024-12-31,-0.0359
EVRG,2025-03-31,-0.0272
EVRG,2025-06-30,-0.0205
EW,2021-03-31,0.0201
EW,2021-06-30,-0.0085
EW,2021-09-30,-0.0154
EW,2021-12-31,-0.0086
EW,2022-03-31,0.0134
EW,2022-06-30,-0.0020
EW,2022-09-30,0.0093
EW,2022-12-31,-0.0163
EW,2023-03-31,0.0032
EW,2023-06-30,-0.0013
EW,2023-09-30,-0.0135
EW,2023-12-31,0.0092
EW,2024-03-31,0.0134
EW,2024-06-30,-0.0132
EW,2024-09-30,-0.0939
EW,2024-12-31,0.0239
EW,2025-03-31,-0.0031
EW,2025-06-30,0.0116
EXC,2021-03-31,-0.0084
EXC,2021-06-30,0.0053
EXC,2021-09-30,-0.0085
EXC,2021-12-31,0.0049
EXC,2022-03-31,-0.0079
EXC,2022-06-30,-0.0078
EXC,2022-09-30,0.0044
EXC,2022-12-31,-0.0469
EXC,2023-03-31,0.0179
EXC,2023-06-30,-0.0163
EXC,2023-09-30,-0.0330
EXC,2023-12-31,-0.0446
EXC,2024-03-31,-0.0001
EXC,2024-06-30,-0.0113
EXC,2024-09-30,-0.0226
EXC,2024-12-31,-0.0439
EXC,2025-03-31,0.0031
EXC,2025-06-30,-0.0203
EXE,2023-12-31,-0.1048
EXE,2024-03-31,-0.0308
EXE,2024-06-30,-0.0625
EXE,2024-09-30,-0.0956
EXE,2024-12-31,-0.1251
EXE,2025-03-31,-0.0875
EXE,2025-06-30,-0.0077
EXPD,2021-03-31,-0.0071
EXPD,2021-06-30,0.0561
EXPD,2021-09-30,0.0293
EXPD,2021-12-31,0.0222
EXPD,2022-03-31,-0.0102
EXPD,2022-06-30,-0.0208
EXPD,2022-09-30,-0.0308
EXPD,2022-12-31,-0.0581
EXPD,2023-03-31,-0.0548
EXPD,2023-06-30,0.0057
EXPD,2023-09-30,-0.0099
EXPD,2023-12-31,-0.0123
EXPD,2024-03-31,-0.0122
EXPD,2024-06-30,0.0120
EXPD,2024-09-30,0.0209
EXPD,2024-12-31,-0.0059
EXPD,2025-03-31,-0.0368
EXPD,2025-06-30,0.0070
EXPE,2021-03-31,-0.1131
EXPE,2021-06-30,-0.1039
EXPE,2021-09-30,0.0886
EXPE,2021-12-31,0.0016
EXPE,2022-03-31,-0.1265
EXPE,2022-06-30,-0.0383
EXPE,2022-09-30,0.0917
EXPE,2022-12-31,-0.0400
EXPE,2023-03-31,-0.1429
EXPE,2023-06-30,-0.0428
EXPE,2023-09-30,0.0505
EXPE,2023-12-31,-0.0421
EXPE,2024-03-31,-0.1266
EXPE,2024-06-30,-0.0537
EXPE,2024-09-30,0.0574
EXPE,2024-12-31,-0.0400
EXPE,2025-03-31,-0.1268
EXPE,2025-06-30,-0.0458
EXR,2021-03-31,-0.0633
EXR,2021-06-30,-0.0022
EXR,2021-09-30,-0.0016
EXR,2021-12-31,0.0023
EXR,2022-03-31,0.0005
EXR,2022-06-30,-0.0032
EXR,2022-09-30,-0.0017
EXR,2022-12-31,-0.0232
EXR,2023-03-31,-0.0072
EXR,2023-06-30,-0.0161
EXR,2023-09-30,-0.0269
EXR,2023-12-31,-0.0156
EXR,2024-03-31,-0.0074
EXR,2024-06-30,-0.0161
EXR,2024-09-30,-0.0218
EXR,2024-12-31,-0.0266
EXR,2025-03-31,-0.0281
EXR,2025-06-30,-0.0089
F,2021-03-31,0.0080
F,2021-06-30,-0.0011
F,2021-09-30,-0.0157
F,2021-12-31,-0.0018
F,2022-03-31,0.0176
F,2022-06-30,-0.0069
F,2022-09-30,0.0027
F,2022-12-31,-0.0103
F,2023-03-31,0.0017
F,2023-06-30,-0.0144
F,2023-09-30,-0.0128
F,2023-12-31,-0.0210
F,2024-03-31,0.0064
F,2024-06-30,-0.0095
F,2024-09-30,-0.0171
F,2024-12-31,-0.0153
F,2025-03-31,-0.0072
F,2025-06-30,-0.0186
FANG,2021-03-31,-0.0210
FANG,2021-06-30,-0.0102
FANG,2021-09-30,0.0091
FANG,2021-12-31,0.0162
FANG,2022-03-31,-0.0012
FANG,2022-06-30,0.0087
FANG,2022-09-30,-0.0096
FANG,2022-12-31,-0.0460
FANG,2023-03-31,-0.0258
FANG,2023-06-30,-0.0468
FANG,2023-09-30,-0.0398
FANG,2023-12-31,-0.0618
FANG,2024-03-31,-0.0159
FANG,2024-06-30,-0.0339
FANG,2024-09-30,-0.0451
FANG,2024-12-31,-0.0451
FANG,2025-03-31,-0.0391
FANG,2025-06-30,-0.0169
FAST,2021-03-31,-0.0055
FAST,2021-06-30,0.0277
FAST,2021-09-30,0.0281
FAST,2021-12-31,0.0253
FAST,2022-03-31,0.0205
FAST,2022-06-30,0.0358
FAST,2022-09-30,0.0130
FAST,2022-12-31,-0.0394
FAST,2023-03-31,-0.0203
FAST,2023-06-30,-0.0093
FAST,2023-09-30,-0.0432
FAST,2023-12-31,-0.0486
FAST,2024-03-31,-0.0073
FAST,2024-06-30,-0.0025
FAST,2024-09-30,-0.0156
FAST,2024-12-31,-0.0368
FAST,2025-03-31,0.0057
FAST,2025-06-30,0.0148
FAST,2025-09-30,-0.0205
FCX,2021-03-31,0.0014
FCX,2021-06-30,-0.0113
FCX,2021-09-30,-0.0070
FCX,2021-12-31,-0.0053
FCX,2022-03-31,0.0131
FCX,2022-06-30,-0.0016
FCX,2022-09-30,0.0006
FCX,2022-12-31,-0.0334
FCX,2023-03-31,0.0020
FCX,2023-06-30,-0.0193
FCX,2023-09-30,-0.0252
FCX,2023-12-31,-0.0351
FCX,2024-03-31,-0.0109
FCX,2024-06-30,-0.0205
FCX,2024-09-30,-0.0328
FCX,2024-12-31,-0.0392
FCX,2025-03-31,0.0002
FCX,2025-06-30,-0.0164
FDS,2021-02-28,-0.0099
FDS,2021-05-31,-0.0068
FDS,2021-08-31,-0.0279
FDS,2021-11-30,0.0299
FDS,2022-02-28,0.0099
FDS,2022-05-31,-0.0282
FDS,2022-08-31,0.0064
FDS,2022-11-30,0.0036
FDS,2023-02-28,-0.0190
FDS,2023-05-31,-0.0387
FDS,2023-08-31,-0.0587
FDS,2023-11-30,0.0008
FDS,2024-02-29,-0.0068
FDS,2024-08-31,-0.0665
FDS,2024-11-30,0.0177
FDS,2025-02-28,-0.0160
FDS,2025-05-31,-0.0466
FDS,2025-08-31,-0.0490
FDX,2021-02-28,-0.0119
FDX,2021-05-31,0.0005
FDX,2021-08-31,-0.0009
FDX,2021-11-30,0.0029
FDX,2022-02-28,-0.0074
FDX,2022-05-31,-0.0030
FDX,2022-08-31,-0.0017
FDX,2022-11-30,-0.0175
FDX,2023-02-28,-0.0428
FDX,2023-05-31,-0.0594
FDX,2023-08-31,-0.0114
FDX,2023-11-30,-0.0229
FDX,2024-02-29,-0.0358
FDX,2024-05-31,-0.0527
FDX,2024-08-31,-0.0096
FDX,2024-11-30,-0.0222
FDX,2025-02-28,-0.0388
FDX,2025-05-31,-0.0484
FDX,2025-08-31,-0.0165
FE,2021-03-31,-0.0006
FE,2021-06-30,0.0004
FE,2021-09-30,-0.0059
FE,2021-12-31,-0.0015
FE,2022-03-31,0.0015
FE,2022-06-30,0.0001
FE,2022-09-30,-0.0021
FE,2022-12-31,-0.0332
FE,2023-03-31,0.0046
FE,2023-06-30,-0.0083
FE,2023-09-30,-0.0257
FE,2023-12-31,-0.0292
FE,2024-03-31,0.0087
FE,2024-06-30,-0.0114
FE,2024-09-30,-0.0370
FE,2024-12-31,-0.0363
FE,2025-03-31,-0.0323
FE,2025-06-30,-0.0070
FFIV,2021-03-31,0.0059
FFIV,2021-06-30,-0.0047
FFIV,2021-09-30,-0.0074
FFIV,2021-12-31,0.0177
FFIV,2022-03-31,0.0035
FFIV,2022-06-30,0.0204
FFIV,2022-09-30,0.0000
FFIV,2022-12-31,-0.0082
FFIV,2023-03-31,-0.0064
FFIV,2023-06-30,-0.0182
FFIV,2023-09-30,-0.0140
FFIV,2023-12-31,0.0018
FFIV,2024-03-31,-0.0228
FFIV,2024-06-30,-0.0069
FFIV,2024-09-30,-0.0285
FFIV,2024-12-31,0.0063
FFIV,2025-03-31,-0.0161
FFIV,2025-06-30,-0.0189
FI,2021-03-31,0.0074
FI,2021-06-30,0.0175
FI,2022-06-30,0.0135
FI,2022-09-30,0.0018
FI,2022-12-31,-0.0420
FI,2023-03-31,-0.0076
FI,2023-06-30,-0.0122
FI,2023-09-30,-0.0326
FI,2023-12-31,-0.0412
FI,2024-03-31,-0.0018
FI,2024-06-30,-0.0105
FI,2024-09-30,-0.0332
FI,2024-12-31,-0.0443
FI,2025-03-31,-0.0245
FI,2025-06-30,-0.0061
FICO,2021-03-31,-0.0158
FICO,2021-06-30,-0.0341
FICO,2021-09-30,0.0146
FICO,2021-12-31,-0.0026
FICO,2022-03-31,0.0081
FICO,2022-06-30,0.0061
FICO,2022-09-30,-0.0090
FICO,2022-12-31,0.0232
FICO,2023-03-31,0.0133
FICO,2023-06-30,0.0035
FICO,2023-09-30,-0.0302
FICO,2023-12-31,0.0134
FICO,2024-03-31,0.0448
FICO,2024-06-30,-0.0363
FICO,2024-09-30,-0.0384
FICO,2024-12-31,-0.0050
FICO,2025-03-31,0.0830
FICO,2025-06-30,-0.0605
FIS,2021-03-31,0.0068
FIS,2021-06-30,-0.0041
FIS,2021-09-30,-0.0081
FIS,2021-12-31,-0.0074
FIS,2022-03-31,0.0159
FIS,2022-06-30,-0.0064
FIS,2022-09-30,0.0169
FIS,2022-12-31,-0.0750
FIS,2023-03-31,-0.0151
FIS,2023-06-30,-0.0574
FIS,2023-09-30,-0.0066
FIS,2023-12-31,-0.0601
FIS,2024-03-31,0.0671
FIS,2024-06-30,-0.0177
FIS,2024-09-30,-0.0434
FIS,2024-12-31,-0.0720
FIS,2025-03-31,-0.0234
FIS,2025-06-30,-0.0366
FITB,2021-03-31,-0.0070
FITB,2021-06-30,-0.0039
FITB,2021-09-30,-0.0142
FITB,2021-12-31,-0.0046
FITB,2022-03-31,0.0076
FITB,2022-06-30,0.0256
FITB,2022-09-30,0.0062
FITB,2022-12-31,-0.0033
FITB,2023-03-31,-0.0028
FITB,2023-06-30,-0.0052
FITB,2023-09-30,-0.0226
FITB,2023-12-31,-0.0159
FITB,2024-03-31,-0.0066
FITB,2024-06-30,0.0111
FITB,2024-09-30,0.0008
FITB,2024-12-31,0.0025
FITB,2025-03-31,0.0133
FITB,2025-06-30,0.0160
FOX,2021-03-31,-0.0452
FOX,2021-06-30,-0.0036
FOX,2021-09-30,0.0319
FOX,2021-12-31,0.0345
FOX,2022-03-31,-0.0436
FOX,2022-06-30,-0.0170
FOX,2022-09-30,0.0178
FOX,2022-12-31,0.0253
FOX,2023-03-31,-0.0820
FOX,2023-06-30,-0.0172
FOX,2023-09-30,0.0230
FOX,2023-12-31,0.0292
FOX,2024-03-31,-0.0473
FOX,2024-06-30,-0.0342
FOX,2024-09-30,0.0185
FOX,2024-12-31,0.0301
FOX,2025-03-31,-0.0665
FOX,2025-06-30,-0.0507
FOXA,2021-03-31,-0.0452
FOXA,2021-06-30,-0.0036
FOXA,2021-09-30,0.0319
FOXA,2021-12-31,0.0345
FOXA,2022-03-31,-0.0436
FOXA,2022-06-30,-0.0170
FOXA,2022-09-30,0.0178
FOXA,2022-12-31,0.0253
FOXA,2023-03-31,-0.0820
FOXA,2023-06-30,-0.0172
FOXA,2023-09-30,0.0230
FOXA,2023-12-31,0.0292
FOXA,2024-03-31,-0.0473
FOXA,2024-06-30,-0.0342
FOXA,2024-09-30,0.0185
FOXA,2024-12-31,0.0301
FOXA,2025-03-31,-0.0665
FOXA,2025-06-30,-0.0507
FRT,2021-03-31,-0.0033
FRT,2021-06-30,-0.0047
FRT,2021-09-30,0.0020
FRT,2021-12-31,0.0025
FRT,2022-03-31,0.0020
FRT,2022-06-30,0.0013
FRT,2022-09-30,-0.0022
FRT,2022-12-31,-0.0287
FRT,2023-03-31,-0.0099
FRT,2023-06-30,-0.0186
FRT,2023-09-30,-0.0321
FRT,2023-12-31,-0.0331
FRT,2024-03-31,-0.0106
FRT,2024-06-30,-0.0207
FRT,2024-09-30,-0.0317
FRT,2024-12-31,-0.0356
FRT,2025-03-31,-0.0127
FRT,2025-06-30,-0.0193
FSLR,2021-03-31,0.0663
FSLR,2021-06-30,-0.0281
FSLR,2021-09-30,-0.0394
FSLR,2021-12-31,0.0267
FSLR,2022-03-31,0.0100
FSLR,2022-06-30,0.0031
FSLR,2022-09-30,-0.0185
FSLR,2022-12-31,-0.0884
FSLR,2023-03-31,-0.0082
FSLR,2023-06-30,0.0422
FSLR,2023-09-30,-0.0071
FSLR,2023-12-31,0.0177
FSLR,2024-03-31,-0.0682
FSLR,2024-06-30,-0.0280
FSLR,2024-09-30,0.0088
FSLR,2024-12-31,0.0049
FSLR,2025-03-31,-0.0306
FSLR,2025-06-30,0.0027
FTNT,2021-03-31,-0.0234
FTNT,2021-06-30,-0.0310
FTNT,2021-09-30,-0.0231
FTNT,2021-12-31,0.0114
FTNT,2022-03-31,-0.0304
FTNT,2022-06-30,0.0015
FTNT,2022-09-30,-0.0171
FTNT,2022-12-31,-0.0489
FTNT,2023-03-31,-0.0601
FTNT,2023-06-30,-0.0464
FTNT,2023-09-30,-0.0523
FTNT,2023-12-31,-0.0024
FTNT,2024-03-31,-0.0832
FTNT,2024-06-30,-0.0076
FTNT,2024-09-30,-0.0577
FTNT,2024-12-31,-0.0172
FTNT,2025-03-31,-0.0772
FTNT,2025-06-30,-0.0030
FTV,2021-03-31,0.0073
FTV,2021-06-30,-0.0047
FTV,2021-09-30,-0.0152
FTV,2021-12-31,0.0173
FTV,2022-03-31,0.0042
FTV,2022-06-30,-0.0032
FTV,2022-09-30,0.0000
FTV,2022-12-31,-0.0362
FTV,2023-03-31,-0.0001
FTV,2023-06-30,-0.0128
FTV,2023-09-30,-0.0276
FTV,2023-12-31,-0.0338
FTV,2024-03-31,0.0024
FTV,2024-06-30,-0.0132
FTV,2024-09-30,-0.0283
FTV,2024-12-31,-0.0440
FTV,2025-03-31,-0.0258
FTV,2025-06-30,-0.0082
GD,2021-03-31,0.0172
GD,2021-06-30,-0.0032
GD,2021-09-30,-0.0067
GD,2021-12-31,-0.0141
GD,2022-03-31,-0.0110
GD,2022-06-30,0.0102
GD,2022-09-30,-0.0054
GD,2022-12-31,-0.0049
GD,2023-03-31,-0.0123
GD,2023-06-30,-0.0050
GD,2023-09-30,-0.0125
GD,2023-12-31,-0.0103
GD,2024-03-31,0.0162
GD,2024-06-30,-0.0110
GD,2024-09-30,-0.0222
GD,2024-12-31,-0.0108
GD,2025-03-31,0.0155
GD,2025-06-30,-0.0272
GDDY,2021-03-31,-0.0012
GDDY,2021-06-30,-0.0062
GDDY,2021-09-30,-0.0023
GDDY,2021-12-31,0.0075
GDDY,2022-03-31,0.0042
GDDY,2022-06-30,0.0142
GDDY,2022-09-30,0.0205
GDDY,2022-12-31,-0.0455
GDDY,2023-03-31,-0.0225
GDDY,2023-06-30,-0.0171
GDDY,2023-09-30,-0.0184
GDDY,2023-12-31,-0.0454
GDDY,2024-03-31,-0.0002
GDDY,2024-06-30,-0.0046
GDDY,2024-09-30,-0.0313
GDDY,2024-12-31,0.0033
GDDY,2025-03-31,-0.0191
GDDY,2025-06-30,-0.0353
GE,2021-03-31,0.1135
GE,2021-06-30,0.0000
GE,2021-09-30,-0.0015
GE,2021-12-31,-0.1396
GE,2022-03-31,0.0032
GE,2022-06-30,0.0025
GE,2022-09-30,-0.0053
GE,2022-12-31,-0.0336
GE,2023-03-31,0.0050
GE,2023-06-30,-0.0015
GE,2023-09-30,-0.0154
GE,2023-12-31,-0.0250
GE,2024-03-31,-0.0041
GE,2024-06-30,0.0204
GE,2024-09-30,-0.0117
GE,2024-12-31,-0.0063
GE,2025-03-31,0.0027
GE,2025-06-30,-0.0045
GE,2025-09-30,-0.0067
GEHC,2022-12-31,-0.0407
GEHC,2023-03-31,-0.0269
GEHC,2023-06-30,0.0113
GEHC,2023-09-30,-0.0216
GEHC,2023-12-31,-0.0361
GEHC,2024-03-31,-0.0037
GEHC,2024-06-30,0.0455
GEHC,2024-09-30,-0.0099
GEHC,2024-12-31,-0.0277
GEHC,2025-03-31,0.0006
GEHC,2025-06-30,0.0071
GEN,2021-12-31,-0.0131
GEN,2022-03-31,-0.0398
GEN,2022-06-30,0.0036
GEN,2022-09-30,-0.0408
GEN,2022-12-31,-0.0103
GEN,2023-03-31,-0.0242
GEN,2023-06-30,-0.0027
GEN,2023-09-30,-0.0023
GEN,2023-12-31,0.0187
GEN,2024-03-31,-0.0804
GEN,2024-06-30,-0.0063
GEN,2024-09-30,-0.0132
GEN,2024-12-31,-0.0195
GEN,2025-03-31,-0.0395
GEN,2025-06-30,0.0018
GEV,2024-06-30,-0.0229
GEV,2024-09-30,-0.0459
GEV,2024-12-31,-0.0278
GEV,2025-03-31,-0.0255
GEV,2025-06-30,-0.0097
GEV,2025-09-30,-0.0115
GILD,2021-03-31,0.0032
GILD,2021-06-30,-0.0106
GILD,2021-09-30,0.0159
GILD,2021-12-31,-0.0350
GILD,2022-03-31,0.0246
GILD,2022-06-30,-0.0073
GILD,2022-09-30,0.0068
GILD,2022-12-31,-0.0666
GILD,2023-03-31,0.0166
GILD,2023-06-30,-0.0478
GILD,2023-09-30,-0.0118
GILD,2023-12-31,-0.0372
GILD,2024-03-31,-0.0009
GILD,2024-06-30,-0.0143
GILD,2024-09-30,-0.0522
GILD,2024-12-31,-0.0635
GILD,2025-03-31,-0.0402
GILD,2025-06-30,0.0176
GIS,2021-02-28,-0.0024
GIS,2021-05-31,0.0087
GIS,2021-08-31,0.0192
GIS,2021-11-30,-0.0212
GIS,2022-02-28,-0.0136
GIS,2022-05-31,0.0073
GIS,2022-08-31,-0.0044
GIS,2022-11-30,-0.0279
GIS,2023-02-28,-0.0092
GIS,2023-05-31,0.0208
GIS,2023-08-31,-0.0056
GIS,2023-11-30,-0.0357
GIS,2024-02-29,-0.0150
GIS,2024-05-31,0.0120
GIS,2024-08-31,-0.0059
GIS,2024-11-30,-0.0025
GIS,2025-02-28,-0.0148
GIS,2025-05-31,-0.0230
GIS,2025-08-31,-0.0069
GL,2021-03-31,-0.0060
GL,2021-06-30,-0.0068
GL,2021-09-30,-0.0067
GL,2021-12-31,-0.0076
GL,2022-03-31,-0.0070
GL,2022-06-30,-0.0072
GL,2022-09-30,-0.0050
GL,2022-12-31,-0.0325
GL,2023-03-31,-0.0891
GL,2023-06-30,0.0031
GL,2023-09-30,0.0584
GL,2023-12-31,-0.0977
GL,2024-03-31,0.0155
GL,2024-06-30,0.0149
GL,2024-09-30,-0.0497
GL,2024-12-31,0.0334
GL,2025-03-31,-0.0244
GL,2025-06-30,-0.0041
GLW,2021-03-31,0.0050
GLW,2021-06-30,-0.0273
GLW,2021-09-30,0.0041
GLW,2021-12-31,-0.0140
GLW,2022-03-31,0.0048
GLW,2022-06-30,-0.0060
GLW,2022-09-30,0.0168
GLW,2022-12-31,-0.0631
GLW,2023-03-31,0.0100
GLW,2023-06-30,-0.0107
GLW,2023-09-30,-0.0311
GLW,2023-12-31,-0.0566
GLW,2024-03-31,-0.0008
GLW,2024-06-30,-0.0318
GLW,2024-09-30,-0.0290
GLW,2024-12-31,-0.0528
GLW,2025-03-31,0.0034
GLW,2025-06-30,-0.0245
GM,2021-03-31,0.0108
GM,2021-06-30,0.0058
GM,2021-09-30,0.0161
GM,2021-12-31,-0.0165
GM,2022-03-31,0.0124
GM,2022-06-30,0.0053
GM,2022-09-30,-0.0005
GM,2022-12-31,-0.0441
GM,2023-03-31,-0.0080
GM,2023-06-30,-0.0187
GM,2023-09-30,-0.0329
GM,2023-12-31,-0.0357
GM,2024-03-31,0.0099
GM,2024-06-30,-0.0268
GM,2024-09-30,-0.0323
GM,2024-12-31,-0.0412
GM,2025-03-31,0.0007
GM,2025-06-30,-0.0148
GM,2025-09-30,-0.0395
GNRC,2021-03-31,0.0054
GNRC,2021-06-30,0.0171
GNRC,2021-09-30,0.0136
GNRC,2021-12-31,0.0167
GNRC,2022-03-31,0.0263
GNRC,2022-06-30,0.0335
GNRC,2022-09-30,0.0220
GNRC,2022-12-31,-0.0175
GNRC,2023-03-31,0.0118
GNRC,2023-06-30,-0.0116
GNRC,2023-09-30,-0.0292
GNRC,2023-12-31,-0.0670
GNRC,2024-03-31,-0.0113
GNRC,2024-06-30,-0.0144
GNRC,2024-09-30,-0.0325
GNRC,2024-12-31,-0.0659
GNRC,2025-03-31,0.0069
GNRC,2025-06-30,0.0023
GOOG,2021-03-31,0.0025
GOOG,2021-06-30,0.0076
GOOG,2021-09-30,-0.0110
GOOG,2021-12-31,0.0111
GOOG,2022-03-31,-0.0064
GOOG,2022-06-30,0.0115
GOOG,2022-09-30,-0.0060
GOOG,2022-12-31,-0.0499
GOOG,2023-03-31,-0.0188
GOOG,2023-06-30,-0.0315
GOOG,2023-09-30,-0.0335
GOOG,2023-12-31,-0.0081
GOOG,2024-03-31,-0.0045
GOOG,2024-06-30,-0.0101
GOOG,2024-09-30,-0.0259
GOOG,2024-12-31,-0.0452
GOOG,2025-03-31,-0.0180
GOOG,2025-06-30,-0.0016
GOOGL,2021-03-31,0.0025
GOOGL,2021-06-30,0.0076
GOOGL,2021-09-30,-0.0110
GOOGL,2021-12-31,0.0111
GOOGL,2022-03-31,-0.0064
GOOGL,2022-06-30,0.0115
GOOGL,2022-09-30,-0.0060
GOOGL,2022-12-31,-0.0499
GOOGL,2023-03-31,-0.0188
GOOGL,2023-06-30,-0.0315
GOOGL,2023-09-30,-0.0335
GOOGL,2023-12-31,-0.0081
GOOGL,2024-03-31,-0.0045
GOOGL,2024-06-30,-0.0101
GOOGL,2024-09-30,-0.0259
GOOGL,2024-12-31,-0.0452
GOOGL,2025-03-31,-0.0180
GOOGL,2025-06-30,-0.0016
GPC,2021-03-31,-0.0005
GPC,2021-06-30,-0.0087
GPC,2021-09-30,0.0046
GPC,2021-12-31,0.0094
GPC,2022-03-31,0.0148
GPC,2022-06-30,0.0025
GPC,2022-09-30,-0.0016
GPC,2022-12-31,-0.0194
GPC,2023-03-31,0.0053
GPC,2023-06-30,-0.0007
GPC,2023-09-30,-0.0238
GPC,2023-12-31,-0.0141
GPC,2024-03-31,-0.0088
GPC,2024-06-30,0.0095
GPC,2024-09-30,-0.0156
GPC,2024-12-31,-0.0171
GPC,2025-03-31,-0.0038
GPC,2025-06-30,0.0014
GPC,2025-09-30,-0.0116
GPN,2021-03-31,-0.0040
GPN,2021-06-30,0.0006
GPN,2021-09-30,-0.0071
GPN,2021-12-31,-0.0022
GPN,2022-03-31,0.0003
GPN,2022-06-30,0.0050
GPN,2022-09-30,0.0081
GPN,2022-12-31,-0.0479
GPN,2023-03-31,-0.0070
GPN,2023-06-30,-0.0220
GPN,2023-09-30,-0.0264
GPN,2023-12-31,-0.0425
GPN,2024-03-31,-0.0080
GPN,2024-06-30,-0.0171
GPN,2024-09-30,-0.0440
GPN,2024-12-31,-0.0343
GPN,2025-03-31,-0.0196
GPN,2025-06-30,0.0014
GRMN,2021-03-31,0.0034
GRMN,2021-06-30,-0.0317
GRMN,2021-09-30,0.0262
GRMN,2021-12-31,0.0411
GRMN,2022-03-31,0.0216
GRMN,2022-06-30,-0.0324
GRMN,2022-09-30,0.0232
GRMN,2022-12-31,0.0082
GRMN,2023-03-31,0.0093
GRMN,2023-06-30,-0.0656
GRMN,2023-09-30,0.0024
GRMN,2023-12-31,-0.0152
GRMN,2024-03-31,-0.0030
GRMN,2024-06-30,-0.0509
GRMN,2024-09-30,0.0249
GRMN,2024-12-31,-0.0063
GRMN,2025-03-31,-0.0069
GRMN,2025-06-30,-0.0185
GWW,2021-03-31,-0.0084
GWW,2021-06-30,0.0114
GWW,2021-09-30,0.0321
GWW,2021-12-31,0.0177
GWW,2022-03-31,0.0134
GWW,2022-06-30,0.0263
GWW,2022-09-30,0.0118
GWW,2022-12-31,-0.0202
GWW,2023-03-31,0.0148
GWW,2023-06-30,-0.0009
GWW,2023-09-30,-0.0193
GWW,2023-12-31,-0.0422
GWW,2024-03-31,-0.0198
GWW,2024-06-30,0.0042
GWW,2024-09-30,-0.0213
GWW,2024-12-31,-0.0213
GWW,2025-03-31,-0.0121
GWW,2025-06-30,0.0089
HAL,2021-03-31,0.0086
HAL,2021-06-30,0.0041
HAL,2021-09-30,-0.0279
HAL,2021-12-31,-0.0122
HAL,2022-03-31,0.0234
HAL,2022-06-30,0.0068
HAL,2022-09-30,0.0087
HAL,2022-12-31,-0.0500
HAL,2023-03-31,0.0255
HAL,2023-06-30,-0.0249
HAL,2023-09-30,-0.0243
HAL,2023-12-31,-0.0599
HAL,2024-03-31,0.0089
HAL,2024-06-30,-0.0210
HAL,2024-09-30,-0.0223
HAL,2024-12-31,-0.0546
HAL,2025-03-31,-0.0035
HAL,2025-06-30,-0.0267
HAS,2021-03-31,-0.0214
HAS,2021-06-30,0.0325
HAS,2021-09-30,-0.0241
HAS,2021-12-31,0.0164
HAS,2022-03-31,-0.0146
HAS,2022-06-30,0.0132
HAS,2022-09-30,0.0041
HAS,2022-12-31,-0.1200
HAS,2023-03-31,-0.0234
HAS,2023-06-30,-0.0429
HAS,2023-09-30,0.0160
